match_id,inning,batting_team,bowling_team,over,bowler,season,city,venue,target_runs,target_overs,runs_in_over,wickets_in_over,cumulative_runs,cumulative_wickets
1304047,1,Chennai Super Kings,Kolkata Knight Riders,0,UT Yadav,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,3.0,1.0,3.0,1.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,1,Shivam Mavi,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,5.0,0.0,8.0,1.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,2,UT Yadav,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,8.0,0.0,16.0,1.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,3,Shivam Mavi,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,12.0,0.0,28.0,1.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,4,UT Yadav,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,1.0,1.0,29.0,2.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,5,CV Varun,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,6.0,0.0,35.0,2.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,6,SP Narine,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,5.0,0.0,40.0,2.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,7,CV Varun,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,10.0,1.0,50.0,3.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,8,SP Narine,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,3.0,1.0,53.0,4.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,9,CV Varun,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,4.0,0.0,57.0,4.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,10,AD Russell,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,4.0,1.0,61.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,11,CV Varun,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,3.0,0.0,64.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,12,AD Russell,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,2.0,0.0,66.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,13,Shivam Mavi,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,3.0,0.0,69.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,14,SP Narine,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,4.0,0.0,73.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,15,UT Yadav,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,8.0,0.0,81.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,16,SP Narine,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,3.0,0.0,84.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,17,AD Russell,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,14.0,0.0,98.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,18,Shivam Mavi,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,15.0,0.0,113.0,5.0
1304047,1,Chennai Super Kings,Kolkata Knight Riders,19,AD Russell,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,18.0,0.0,131.0,5.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,0,TU Deshpande,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,6.0,0.0,6.0,0.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,1,AF Milne,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,2.0,0.0,8.0,0.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,2,TU Deshpande,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,7.0,0.0,15.0,0.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,3,AF Milne,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,10.0,0.0,25.0,0.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,4,TU Deshpande,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,10.0,0.0,35.0,0.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,5,MJ Santner,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,8.0,0.0,43.0,0.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,6,DJ Bravo,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,1.0,1.0,44.0,1.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,7,S Dube,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,15.0,0.0,59.0,1.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,8,MJ Santner,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,11.0,0.0,70.0,1.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,9,DJ Bravo,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,6.0,1.0,76.0,2.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,10,RA Jadeja,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,7.0,0.0,83.0,2.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,11,MJ Santner,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,7.0,1.0,90.0,3.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,12,RA Jadeja,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,3.0,0.0,93.0,3.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,13,MJ Santner,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,5.0,0.0,98.0,3.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,14,RA Jadeja,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,6.0,0.0,104.0,3.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,15,DJ Bravo,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,9.0,0.0,113.0,3.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,16,RA Jadeja,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,9.0,0.0,122.0,3.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,17,DJ Bravo,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,4.0,1.0,126.0,4.0
1304047,2,Kolkata Knight Riders,Chennai Super Kings,18,AF Milne,2022,Mumbai,"Wankhede Stadium, Mumbai",132.0,20.0,7.0,0.0,133.0,4.0
1304048,1,Mumbai Indians,Delhi Capitals,0,SN Thakur,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,10.0,0.0,10.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,1,KK Ahmed,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,6.0,0.0,16.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,2,SN Thakur,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,0.0,25.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,3,AR Patel,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,7.0,0.0,32.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,4,KL Nagarkoti,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,16.0,0.0,48.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,5,KK Ahmed,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,5.0,0.0,53.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,6,Kuldeep Yadav,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,3.0,0.0,56.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,7,AR Patel,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,0.0,65.0,0.0
1304048,1,Mumbai Indians,Delhi Capitals,8,Kuldeep Yadav,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,4.0,1.0,69.0,1.0
1304048,1,Mumbai Indians,Delhi Capitals,9,AR Patel,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,10.0,0.0,79.0,1.0
1304048,1,Mumbai Indians,Delhi Capitals,10,Kuldeep Yadav,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,6.0,1.0,85.0,2.0
1304048,1,Mumbai Indians,Delhi Capitals,11,Lalit Yadav,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,6.0,0.0,91.0,2.0
1304048,1,Mumbai Indians,Delhi Capitals,12,KL Nagarkoti,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,13.0,0.0,104.0,2.0
1304048,1,Mumbai Indians,Delhi Capitals,13,Lalit Yadav,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,0.0,113.0,2.0
1304048,1,Mumbai Indians,Delhi Capitals,14,KK Ahmed,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,5.0,1.0,118.0,3.0
1304048,1,Mumbai Indians,Delhi Capitals,15,Kuldeep Yadav,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,5.0,1.0,123.0,4.0
1304048,1,Mumbai Indians,Delhi Capitals,16,AR Patel,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,14.0,0.0,137.0,4.0
1304048,1,Mumbai Indians,Delhi Capitals,17,SN Thakur,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,11.0,0.0,148.0,4.0
1304048,1,Mumbai Indians,Delhi Capitals,18,KK Ahmed,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,11.0,1.0,159.0,5.0
1304048,1,Mumbai Indians,Delhi Capitals,19,SN Thakur,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,18.0,0.0,177.0,5.0
1304048,2,Delhi Capitals,Mumbai Indians,0,DR Sams,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,12.0,0.0,12.0,0.0
1304048,2,Delhi Capitals,Mumbai Indians,1,JJ Bumrah,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,0.0,21.0,0.0
1304048,2,Delhi Capitals,Mumbai Indians,2,Basil Thampi,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,0.0,30.0,0.0
1304048,2,Delhi Capitals,Mumbai Indians,3,M Ashwin,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,1.0,2.0,31.0,2.0
1304048,2,Delhi Capitals,Mumbai Indians,4,TS Mills,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,1.0,40.0,3.0
1304048,2,Delhi Capitals,Mumbai Indians,5,M Ashwin,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,6.0,0.0,46.0,3.0
1304048,2,Delhi Capitals,Mumbai Indians,6,DR Sams,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,12.0,0.0,58.0,3.0
1304048,2,Delhi Capitals,Mumbai Indians,7,M Ashwin,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,4.0,0.0,62.0,3.0
1304048,2,Delhi Capitals,Mumbai Indians,8,TS Mills,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,8.0,0.0,70.0,3.0
1304048,2,Delhi Capitals,Mumbai Indians,9,Basil Thampi,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,7.0,2.0,77.0,5.0
1304048,2,Delhi Capitals,Mumbai Indians,10,JJ Bumrah,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,14.0,0.0,91.0,5.0
1304048,2,Delhi Capitals,Mumbai Indians,11,M Ashwin,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,3.0,0.0,94.0,5.0
1304048,2,Delhi Capitals,Mumbai Indians,12,DR Sams,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,0.0,103.0,5.0
1304048,2,Delhi Capitals,Mumbai Indians,13,Basil Thampi,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,10.0,1.0,113.0,6.0
1304048,2,Delhi Capitals,Mumbai Indians,14,TS Mills,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,9.0,0.0,122.0,6.0
1304048,2,Delhi Capitals,Mumbai Indians,15,JJ Bumrah,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,15.0,0.0,137.0,6.0
1304048,2,Delhi Capitals,Mumbai Indians,16,Basil Thampi,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,13.0,0.0,150.0,6.0
1304048,2,Delhi Capitals,Mumbai Indians,17,DR Sams,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,24.0,0.0,174.0,6.0
1304048,2,Delhi Capitals,Mumbai Indians,18,JJ Bumrah,2022,Mumbai,"Brabourne Stadium, Mumbai",178.0,20.0,5.0,0.0,179.0,6.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,0,Sandeep Sharma,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,1.0,0.0,1.0,0.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,1,Arshdeep Singh,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,11.0,0.0,12.0,0.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,2,Sandeep Sharma,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,11.0,0.0,23.0,0.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,3,OF Smith,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,2.0,0.0,25.0,0.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,4,Arshdeep Singh,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,6.0,0.0,31.0,0.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,5,OF Smith,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,10.0,0.0,41.0,0.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,6,RD Chahar,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,9.0,1.0,50.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,7,Harpreet Brar,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,4.0,0.0,54.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,8,RD Chahar,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,3.0,0.0,57.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,9,Harpreet Brar,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,13.0,0.0,70.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,10,RD Chahar,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,8.0,0.0,78.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,11,LS Livingstone,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,14.0,0.0,92.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,12,OF Smith,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,23.0,0.0,115.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,13,Harpreet Brar,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,21.0,0.0,136.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,14,RD Chahar,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,6.0,0.0,142.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,15,Arshdeep Singh,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,16.0,0.0,158.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,16,Sandeep Sharma,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,10.0,0.0,168.0,1.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,17,Arshdeep Singh,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,3.0,1.0,171.0,2.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,18,OF Smith,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,18.0,0.0,189.0,2.0
1304049,1,Royal Challengers Bangalore,Punjab Kings,19,Sandeep Sharma,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,16.0,0.0,205.0,2.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,0,DJ Willey,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,7.0,0.0,7.0,0.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,1,Mohammed Siraj,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,15.0,0.0,22.0,0.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,2,DJ Willey,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,6.0,0.0,28.0,0.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,3,Mohammed Siraj,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,14.0,0.0,42.0,0.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,4,DJ Willey,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,15.0,0.0,57.0,0.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,5,Shahbaz Ahmed,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,6.0,0.0,63.0,0.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,6,Akash Deep,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,8.0,0.0,71.0,0.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,7,PWH de Silva,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,4.0,1.0,75.0,1.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,8,HV Patel,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,9.0,0.0,84.0,1.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,9,PWH de Silva,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,13.0,0.0,97.0,1.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,10,Akash Deep,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,19.0,0.0,116.0,1.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,11,HV Patel,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,6.0,1.0,122.0,2.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,12,PWH de Silva,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,17.0,0.0,139.0,2.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,13,Mohammed Siraj,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,6.0,2.0,145.0,4.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,14,Akash Deep,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,11.0,1.0,156.0,5.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,15,PWH de Silva,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,6.0,0.0,162.0,5.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,16,HV Patel,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,8.0,0.0,170.0,5.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,17,Mohammed Siraj,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,25.0,0.0,195.0,5.0
1304049,2,Punjab Kings,Royal Challengers Bangalore,18,HV Patel,2022,Mumbai,"Dr DY Patil Sports Academy, Mumbai",206.0,20.0,13.0,0.0,208.0,5.0
1304050,1,Lucknow Super Giants,Gujarat Titans,0,Mohammed Shami,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,2.0,1.0,2.0,1.0
1304050,1,Lucknow Super Giants,Gujarat Titans,1,VR Aaron,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,7.0,0.0,9.0,1.0
1304050,1,Lucknow Super Giants,Gujarat Titans,2,Mohammed Shami,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,5.0,1.0,14.0,2.0
1304050,1,Lucknow Super Giants,Gujarat Titans,3,VR Aaron,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,12.0,1.0,26.0,3.0
1304050,1,Lucknow Super Giants,Gujarat Titans,4,Mohammed Shami,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,3.0,1.0,29.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,5,LH Ferguson,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,3.0,0.0,32.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,6,HH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,1.0,0.0,33.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,7,LH Ferguson,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,3.0,0.0,36.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,8,HH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,6.0,0.0,42.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,9,Rashid Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,5.0,0.0,47.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,10,HH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,11.0,0.0,58.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,11,Rashid Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,5.0,0.0,63.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,12,VR Aaron,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,17.0,0.0,80.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,13,Rashid Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,10.0,0.0,90.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,14,HH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,19.0,0.0,109.0,4.0
1304050,1,Lucknow Super Giants,Gujarat Titans,15,Rashid Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,7.0,1.0,116.0,5.0
1304050,1,Lucknow Super Giants,Gujarat Titans,16,LH Ferguson,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,8.0,0.0,124.0,5.0
1304050,1,Lucknow Super Giants,Gujarat Titans,17,Mohammed Shami,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,15.0,0.0,139.0,5.0
1304050,1,Lucknow Super Giants,Gujarat Titans,18,LH Ferguson,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,10.0,0.0,149.0,5.0
1304050,1,Lucknow Super Giants,Gujarat Titans,19,VR Aaron,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,9.0,1.0,158.0,6.0
1304050,2,Gujarat Titans,Lucknow Super Giants,0,PVD Chameera,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,7.0,1.0,7.0,1.0
1304050,2,Gujarat Titans,Lucknow Super Giants,1,Avesh Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,8.0,0.0,15.0,1.0
1304050,2,Gujarat Titans,Lucknow Super Giants,2,PVD Chameera,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,10.0,1.0,25.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,3,Mohsin Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,10.0,0.0,35.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,4,Avesh Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,4.0,0.0,39.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,5,Ravi Bishnoi,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,5.0,0.0,44.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,6,KH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,2.0,0.0,46.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,7,Ravi Bishnoi,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,9.0,0.0,55.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,8,KH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,9.0,0.0,64.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,9,Mohsin Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,8.0,0.0,72.0,2.0
1304050,2,Gujarat Titans,Lucknow Super Giants,10,KH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,3.0,1.0,75.0,3.0
1304050,2,Gujarat Titans,Lucknow Super Giants,11,DJ Hooda,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,4.0,1.0,79.0,4.0
1304050,2,Gujarat Titans,Lucknow Super Giants,12,KH Pandya,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,4.0,0.0,83.0,4.0
1304050,2,Gujarat Titans,Lucknow Super Giants,13,DJ Hooda,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,5.0,0.0,88.0,4.0
1304050,2,Gujarat Titans,Lucknow Super Giants,14,Ravi Bishnoi,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,3.0,0.0,91.0,4.0
1304050,2,Gujarat Titans,Lucknow Super Giants,15,DJ Hooda,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,22.0,0.0,113.0,4.0
1304050,2,Gujarat Titans,Lucknow Super Giants,16,Ravi Bishnoi,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,17.0,0.0,130.0,4.0
1304050,2,Gujarat Titans,Lucknow Super Giants,17,Avesh Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,9.0,1.0,139.0,5.0
1304050,2,Gujarat Titans,Lucknow Super Giants,18,PVD Chameera,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,9.0,0.0,148.0,5.0
1304050,2,Gujarat Titans,Lucknow Super Giants,19,Avesh Khan,2022,Mumbai,"Wankhede Stadium, Mumbai",159.0,20.0,13.0,0.0,161.0,5.0
1304051,1,Rajasthan Royals,Sunrisers Hyderabad,0,B Kumar,2022,Pune,"Maharashtra Cricket Association Stadium, Pune",211.0,20.0,1.0,0.0,1.0,0.0
1304051,1,Rajasthan Royals,Sunrisers Hyderabad,1,R Shepherd,2022,Pune,"Maharashtra Cricket Association Stadium, Pune",211.0,20.0,5.0,0.0,6.0,0.0
